"","V1","V2","V3","V4","V5","V6","V7","V8"
"1","run_id","burnin","iterations","k","ln_prob_data","mean_llh","var_llh","mean_alpha"
"364","T37_3","10000","10000","37","-8549.5","-8461.1","176.9","3.2414"
"365","T37_4","10000","10000","37","-6563.4","-5589.1","1948.6","0.0309"
"366","T37_5","10000","10000","37","-6390.4","-5573.1","1634.5","0.0309"
"367","T37_6","10000","10000","37","-6345.2","-5566.1","1558.2","0.0306"
"368","T37_7","10000","10000","37","-6524.3","-5655.4","1737.7","0.0308"
"369","T37_8","10000","10000","37","-6754.4","-5649.3","2210.3","0.0311"
"370","T37_9","10000","10000","37","-8492.9","-8470.8","44.1","8.3054"
"371","T37_10","10000","10000","37","-8491.7","-8467.6","48.4","4.0579"
"372","T38_1","10000","10000","38","-6990.9","-5613.5","2754.8","0.0312"
"373","T38_2","10000","10000","38","-6537.7","-5661.4","1752.5","0.0307"
"374","T38_3","10000","10000","38","-8023.8","-5634.6","4778.4","0.0308"
"375","T38_4","10000","10000","38","-8490.8","-8468.7","44.1","3.8561"
"376","T38_5","10000","10000","38","-6506.8","-5618.7","1776.1","0.0310"
"377","T38_6","10000","10000","38","-6928.0","-5660.5","2535.0","0.0314"
"378","T38_7","10000","10000","38","-7042.3","-5667.4","2749.7","0.0311"
"379","T38_8","10000","10000","38","-6696.1","-5631.4","2129.2","0.0308"
"380","T38_9","10000","10000","38","-7473.9","-5657.7","3632.4","0.0317"
"381","T38_10","10000","10000","38","-6504.1","-5604.7","1798.8","0.0310"
"382","T39_1","10000","10000","39","-27245.5","-5837.9","42815.2","0.0332"
"383","T39_2","10000","10000","39","-8500.1","-8465.0","70.1","2.2665"
"384","T39_3","10000","10000","39","-6383.0","-5610.0","1546.0","0.0309"
"385","T39_4","10000","10000","39","-6798.8","-5648.8","2300.0","0.0311"
"386","T39_5","10000","10000","39","-6560.3","-5681.3","1758.0","0.0314"
"387","T39_6","10000","10000","39","-6556.2","-5687.9","1736.6","0.0313"
"388","T39_7","10000","10000","39","-7162.8","-5654.0","3017.7","0.0310"
"389","T39_8","10000","10000","39","-739253.3","-7139.6","1464227.3","0.6542"
"390","T39_9","10000","10000","39","-6616.0","-5678.3","1875.5","0.0313"
"391","T39_10","10000","10000","39","-7148.0","-5628.9","3038.3","0.0308"
"392","T40_1","10000","10000","40","-6635.0","-5621.3","2027.3","0.0311"
"393","T40_2","10000","10000","40","-7463.2","-5608.5","3709.5","0.0312"
"394","T40_3","10000","10000","40","-7111.3","-5652.4","2917.8","0.0315"
"395","T40_4","10000","10000","40","-8495.5","-8468.0","55.0","3.7409"
"396","T40_5","10000","10000","40","-8790.4","-5710.6","6159.7","0.0318"
"397","T40_6","10000","10000","40","-6646.3","-5733.4","1825.9","0.0316"
"398","T40_7","10000","10000","40","-10967.0","-5786.6","10360.6","0.0317"
"399","T40_8","10000","10000","40","-74467.4","-5940.5","137053.8","0.0357"
"400","T40_9","10000","10000","40","-7012.0","-5641.1","2741.9","0.0310"
"401","T40_10","10000","10000","40","-6438.0","-5623.8","1628.3","0.0309"
"402","T41_1","10000","10000","41","-7144.2","-5700.4","2887.6","0.0321"
"403","T41_2","10000","10000","41","-8491.7","-8467.6","48.3","3.5371"
"404","T41_3","10000","10000","41","-7011.9","-5685.0","2653.8","0.0315"
"405","T41_4","10000","10000","41","-6613.0","-5647.8","1930.4","0.0311"
"406","T41_5","10000","10000","41","-622739.9","-7604.0","1230271.8","1.0369"
"407","T41_6","10000","10000","41","-8458.2","-5652.8","5610.8","0.0312"
"408","T41_7","10000","10000","41","-7914.4","-5674.6","4479.6","0.0313"
"409","T41_8","10000","10000","41","-498669.6","-6242.1","984855.0","0.1747"
"410","T41_9","10000","10000","41","-11056.8","-5732.6","10648.4","0.0319"
"411","T41_10","10000","10000","41","-14380.3","-5856.7","17047.2","0.0320"
"412","T42_1","10000","10000","42","-11139.8","-5765.1","10749.2","0.0316"
"413","T42_2","10000","10000","42","-7471.8","-5705.4","3532.8","0.0318"
"414","T42_3","10000","10000","42","-7202.4","-5715.0","2974.8","0.0320"
"415","T42_4","10000","10000","42","-6747.9","-5658.5","2178.8","0.0318"
"416","T42_5","10000","10000","42","-6698.3","-5759.2","1878.1","0.0318"
"417","T42_6","10000","10000","42","-8493.3","-8465.7","55.3","2.7991"
"418","T42_7","10000","10000","42","-7315.2","-5747.2","3136.0","0.0316"
"419","T42_8","10000","10000","42","-8492.3","-8469.6","45.3","5.4849"
"420","T42_9","10000","10000","42","-6608.2","-5644.9","1926.5","0.0313"
"421","T42_10","10000","10000","42","-603924.0","-7753.0","1192342.0","0.8688"
"422","T43_1","10000","10000","43","-6884.9","-5715.5","2338.7","0.0322"
"423","T43_2","10000","10000","43","-8492.8","-8469.0","47.6","5.4218"
"424","T43_3","10000","10000","43","-7780.5","-5703.0","4155.2","0.0320"
"425","T43_4","10000","10000","43","-7228.1","-5805.1","2845.9","0.0321"
"426","T43_5","10000","10000","43","-6722.8","-5752.0","1941.5","0.0314"
"427","T43_6","10000","10000","43","-8492.5","-8470.1","44.8","4.8910"
"428","T43_7","10000","10000","43","-8506.2","-8462.9","86.5","1.5038"
"429","T43_8","10000","10000","43","-8496.7","-8466.8","59.9","2.6596"
"430","T43_9","10000","10000","43","-7018.8","-5696.8","2643.9","0.0318"
"431","T43_10","10000","10000","43","-7199.1","-5807.4","2783.5","0.0318"
"432","T44_1","10000","10000","44","-8492.4","-8468.9","46.9","3.8702"
"433","T44_2","10000","10000","44","-8489.3","-8467.9","42.8","3.4663"
"434","T44_3","10000","10000","44","-7149.5","-5676.6","2945.7","0.0317"
"435","T44_4","10000","10000","44","-6938.1","-5775.5","2325.2","0.0323"
"436","T44_5","10000","10000","44","-7502.4","-5686.9","3631.0","0.0314"
"437","T44_6","10000","10000","44","-6980.7","-5695.4","2570.5","0.0314"
"438","T44_7","10000","10000","44","-6882.1","-5772.5","2219.2","0.0323"
"439","T44_8","10000","10000","44","-8161.7","-5693.5","4936.4","0.0313"
"440","T44_9","10000","10000","44","-7470.6","-5749.3","3442.5","0.0314"
"441","T44_10","10000","10000","44","-7093.0","-5711.6","2762.7","0.0319"
"442","T45_1","10000","10000","45","-8497.4","-8467.7","59.3","3.7435"
"443","T45_2","10000","10000","45","-67205.3","-5974.4","122461.9","0.0365"
"444","T45_3","10000","10000","45","-6990.8","-5747.4","2486.8","0.0317"
"445","T45_4","10000","10000","45","-8517.7","-8459.8","115.8","1.4342"
"446","T45_5","10000","10000","45","-7697.1","-5728.3","3937.6","0.0317"
"447","T45_6","10000","10000","45","-7457.4","-5815.3","3284.2","0.0322"
"448","T45_7","10000","10000","45","-6881.0","-5719.3","2323.4","0.0316"
"449","T45_8","10000","10000","45","-9891.2","-5905.4","7971.5","0.0326"
"450","T45_9","10000","10000","45","-8491.0","-8470.6","40.8","5.2770"
"451","T45_10","10000","10000","45","-7385.4","-5763.8","3243.1","0.0317"
"452","T46_1","10000","10000","46","-6787.1","-5660.5","2253.3","0.0317"
"453","T46_2","10000","10000","46","-8501.0","-8462.4","77.1","1.6438"
"454","T46_3","10000","10000","46","-8582.4","-5849.6","5465.7","0.0325"
"455","T46_4","10000","10000","46","-6660.3","-5798.1","1724.5","0.0319"
"456","T46_5","10000","10000","46","-249585.6","-6222.9","486725.3","0.0600"
"457","T46_6","10000","10000","46","-6791.5","-5710.0","2163.1","0.0320"
"458","T46_7","10000","10000","46","-8500.0","-8458.1","83.8","1.3207"
"459","T46_8","10000","10000","46","-6734.5","-5715.5","2038.0","0.0319"
"460","T46_9","10000","10000","46","-8492.5","-8464.9","55.0","1.8989"
"461","T46_10","10000","10000","46","-6727.8","-5761.4","1932.8","0.0319"
"462","T47_1","10000","10000","47","-8497.4","-8461.5","71.8","1.5579"
"463","T47_2","10000","10000","47","-8495.3","-8467.6","55.6","2.2526"
"464","T47_3","10000","10000","47","-6845.8","-5749.5","2192.7","0.0318"
"465","T47_4","10000","10000","47","-8493.0","-8471.0","43.8","5.8553"
"466","T47_5","10000","10000","47","-7076.9","-5746.3","2661.3","0.0319"
"467","T47_6","10000","10000","47","-344636.1","-8022.2","673227.8","1.0316"
"468","T47_7","10000","10000","47","-8490.2","-8468.4","43.6","4.0247"
"469","T47_8","10000","10000","47","-9237.1","-5855.0","6764.2","0.0323"
"470","T47_9","10000","10000","47","-8493.1","-8468.0","50.2","3.3875"
"471","T47_10","10000","10000","47","-380856.9","-6289.8","749134.1","0.0985"
"472","T48_1","10000","10000","48","-13007.9","-5839.6","14336.6","0.0325"
"473","T48_2","10000","10000","48","-6691.1","-5783.1","1816.0","0.0324"
"474","T48_3","10000","10000","48","-6984.8","-5772.1","2425.5","0.0322"
"475","T48_4","10000","10000","48","-6872.8","-5771.1","2203.4","0.0323"
"476","T48_5","10000","10000","48","-8489.9","-8470.7","38.5","8.1440"
"477","T48_6","10000","10000","48","-621994.7","-7483.2","1229023.0","0.3943"
"478","T48_7","10000","10000","48","-8494.5","-8469.8","49.4","3.7739"
"479","T48_8","10000","10000","48","-8495.9","-8465.3","61.2","2.7473"
"480","T48_9","10000","10000","48","-6938.2","-5806.1","2264.3","0.0324"
"481","T48_10","10000","10000","48","-8493.4","-8467.4","51.9","3.2399"
"482","T49_1","10000","10000","49","-8493.5","-8467.5","51.9","2.6950"
"483","T49_2","10000","10000","49","-631321.6","-7215.1","1248213.0","0.3950"
"484","T49_3","10000","10000","49","-8491.0","-8469.7","42.6","3.9960"
"485","T49_4","10000","10000","49","-7234.1","-5841.0","2786.2","0.0323"
"486","T49_5","10000","10000","49","-563534.4","-6684.3","1113700.2","0.1499"
"487","T49_6","10000","10000","49","-7225.9","-5785.0","2881.8","0.0326"
"488","T49_7","10000","10000","49","-6686.8","-5759.6","1854.5","0.0321"
"489","T49_8","10000","10000","49","-7680.4","-5841.2","3678.3","0.0323"
"490","T49_9","10000","10000","49","-7445.6","-5760.7","3369.8","0.0323"
"491","T49_10","10000","10000","49","-8490.7","-8467.4","46.5","2.8377"
"492","T50_1","10000","10000","50","-8496.8","-8464.1","65.3","1.9753"
"493","T50_2","10000","10000","50","-8499.6","-8469.7","59.9","3.7596"
"494","T50_3","10000","10000","50","-6749.3","-5765.1","1968.5","0.0321"
"495","T50_4","10000","10000","50","-8515.3","-8458.8","113.0","1.2521"
"496","T50_5","10000","10000","50","-553862.8","-7651.9","1092421.9","0.4628"
"497","T50_6","10000","10000","50","-7082.4","-5782.7","2599.4","0.0328"
"498","T50_7","10000","10000","50","-8495.3","-8470.6","49.4","3.8717"
"499","T50_8","10000","10000","50","-8498.7","-8466.6","64.3","2.7039"
"500","T50_9","10000","10000","50","-88478.6","-8304.8","160347.5","1.5474"
"501","T50_10","10000","10000","50","-8498.8","-8465.4","66.8","2.0959"
"502","T51_1","10000","10000","51","-6949.8","-5817.0","2265.7","0.0328"
"503","T51_2","10000","10000","51","-721173.0","-7310.1","1427725.8","0.3741"
"504","T51_3","10000","10000","51","-6822.3","-5808.3","2027.8","0.0325"
"505","T51_4","10000","10000","51","-7105.6","-5932.5","2346.3","0.0331"
"506","T51_5","10000","10000","51","-8553.0","-8451.7","202.7","0.8407"
"507","T51_6","10000","10000","51","-683908.7","-6991.6","1353834.3","0.2621"
"508","T51_7","10000","10000","51","-8499.1","-8468.3","61.7","3.0555"
"509","T51_8","10000","10000","51","-8495.3","-8468.0","54.6","2.9824"
"510","T51_9","10000","10000","51","-8494.4","-8466.6","55.6","2.8098"
"511","T51_10","10000","10000","51","-8496.9","-8467.1","59.6","2.8759"
"512","T52_1","10000","10000","52","-149268.3","-8253.3","282030.1","0.8922"
"513","T52_2","10000","10000","52","-356705.5","-6540.6","700329.8","0.0863"
"514","T52_3","10000","10000","52","-8493.6","-8467.8","51.6","2.9162"
"515","T52_4","10000","10000","52","-14865.6","-5903.9","17923.4","0.0332"
"516","T52_5","10000","10000","52","-6995.3","-5795.9","2398.9","0.0325"
"517","T52_6","10000","10000","52","-7054.0","-5806.3","2495.3","0.0329"
"518","T52_7","10000","10000","52","-8495.3","-8471.6","47.3","6.1438"
"519","T52_8","10000","10000","52","-8491.4","-8468.2","46.3","2.9763"
"520","T52_9","10000","10000","52","-7225.5","-5817.9","2815.1","0.0329"
"521","T52_10","10000","10000","52","-6782.4","-5830.3","1904.2","0.0326"
"522","T53_1","10000","10000","53","-565626.0","-7200.8","1116850.3","0.4105"
"523","T53_2","10000","10000","53","-7333.2","-5858.5","2949.4","0.0327"
"524","T53_3","10000","10000","53","-7545.5","-5954.3","3182.4","0.0334"
"525","T53_4","10000","10000","53","-7555.7","-5805.2","3500.8","0.0326"
"526","T53_5","10000","10000","53","-9869.9","-5872.4","7995.0","0.0331"
"527","T53_6","10000","10000","53","-7183.0","-5853.6","2658.7","0.0329"
"528","T53_7","10000","10000","53","-8515.3","-8460.1","110.3","1.2895"
"529","T53_8","10000","10000","53","-6918.6","-5819.2","2198.7","0.0329"
"530","T53_9","10000","10000","53","-8496.9","-8466.8","60.3","2.2440"
"531","T53_10","10000","10000","53","-8838.8","-5884.8","5908.0","0.0331"
"532","T54_1","10000","10000","54","-8492.0","-8468.7","46.5","4.3519"
"533","T54_2","10000","10000","54","-574400.0","-6889.6","1135020.7","0.1776"
"534","T54_3","10000","10000","54","-8493.0","-8470.5","45.1","4.1316"
"535","T54_4","10000","10000","54","-244058.3","-6288.0","475540.6","0.0601"
"536","T54_5","10000","10000","54","-8489.1","-8470.4","37.4","6.2738"
"537","T54_6","10000","10000","54","-7157.7","-5869.9","2575.7","0.0328"
"538","T54_7","10000","10000","54","-8501.2","-8467.0","68.5","2.1261"
"539","T54_8","10000","10000","54","-7624.8","-5836.0","3577.5","0.0328"
"540","T54_9","10000","10000","54","-8510.2","-8461.8","96.9","1.4650"
"541","T54_10","10000","10000","54","-8511.6","-8458.9","105.4","1.1879"
"542","T55_1","10000","10000","55","-6843.0","-5826.0","2034.1","0.0331"
"543","T55_2","10000","10000","55","-8493.7","-8464.5","58.4","1.6751"
"544","T55_3","10000","10000","55","-11686.9","-6011.4","11351.1","0.0345"
"545","T55_4","10000","10000","55","-6923.0","-5851.2","2143.5","0.0328"
"546","T55_5","10000","10000","55","-8494.9","-8469.0","51.8","3.0426"
"547","T55_6","10000","10000","55","-18768.1","-5963.9","25608.4","0.0340"
"548","T55_7","10000","10000","55","-8496.4","-8467.0","59.0","1.6496"
"549","T55_8","10000","10000","55","-8492.1","-8468.8","46.7","3.1823"
"550","T55_9","10000","10000","55","-7296.2","-5904.2","2783.9","0.0332"
"551","T55_10","10000","10000","55","-7318.5","-5831.4","2974.2","0.0330"
"552","T56_1","10000","10000","56","-23395.6","-6008.8","34773.5","0.0344"
"553","T56_2","10000","10000","56","-8517.8","-8461.4","112.7","1.4451"
"554","T56_3","10000","10000","56","-6972.7","-5882.4","2180.6","0.0327"
"555","T56_4","10000","10000","56","-519087.5","-7563.5","1023047.9","0.3220"
"556","T56_5","10000","10000","56","-6778.2","-5864.6","1827.2","0.0327"
"557","T56_6","10000","10000","56","-31473.3","-8363.1","46220.5","0.6673"
"558","T56_7","10000","10000","56","-8287.9","-5949.7","4676.5","0.0333"
"559","T56_8","10000","10000","56","-420612.4","-6593.8","828037.2","0.1149"
"560","T56_9","10000","10000","56","-656070.7","-7362.8","1297415.6","0.4471"
"561","T56_10","10000","10000","56","-8542.9","-8459.1","167.5","1.2463"
"562","T57_1","10000","10000","57","-8500.0","-8465.6","68.7","2.2782"
"563","T57_2","10000","10000","57","-8495.9","-8465.8","60.1","2.1395"
"564","T57_3","10000","10000","57","-8526.6","-8452.2","148.8","0.9072"
"565","T57_4","10000","10000","57","-7680.0","-6035.0","3290.1","0.0341"
"566","T57_5","10000","10000","57","-59003.3","-6060.1","105886.4","0.0382"
"567","T57_6","10000","10000","57","-8145.4","-5984.8","4321.1","0.0335"
"568","T57_7","10000","10000","57","-8503.7","-8464.3","78.9","1.7929"
"569","T57_8","10000","10000","57","-594114.1","-7081.9","1174064.4","0.2458"
"570","T57_9","10000","10000","57","-8566.1","-6087.1","4958.0","0.0348"
"571","T57_10","10000","10000","57","-8508.7","-8459.3","98.7","1.0790"
"572","T58_1","10000","10000","58","-8493.1","-8463.4","59.4","1.5078"
"573","T58_2","10000","10000","58","-8498.7","-8468.9","59.4","2.7475"
"574","T58_3","10000","10000","58","-7657.4","-5886.4","3541.9","0.0332"
"575","T58_4","10000","10000","58","-8505.7","-8465.0","81.6","2.1338"
"576","T58_5","10000","10000","58","-8498.4","-8468.4","59.9","2.5004"
"577","T58_6","10000","10000","58","-8497.9","-8470.4","55.1","3.3060"
"578","T58_7","10000","10000","58","-8494.7","-8469.9","49.6","3.7376"
"579","T58_8","10000","10000","58","-7181.4","-5905.9","2550.9","0.0334"
"580","T58_9","10000","10000","58","-8499.1","-8464.6","69.0","1.6236"
"581","T58_10","10000","10000","58","-7169.5","-5863.1","2612.9","0.0330"
"582","T59_1","10000","10000","59","-8493.5","-8469.1","48.9","2.7220"
"583","T59_2","10000","10000","59","-8492.3","-8471.3","41.9","5.1233"
"584","T59_3","10000","10000","59","-8496.1","-8465.3","61.5","1.9049"
"585","T59_4","10000","10000","59","-8509.5","-8463.8","91.4","1.8173"
"586","T59_5","10000","10000","59","-7918.8","-5924.7","3988.1","0.0337"
"587","T59_6","10000","10000","59","-615157.1","-7080.3","1216153.6","0.2450"
"588","T59_7","10000","10000","59","-525289.9","-6866.7","1036846.4","0.1522"
"589","T59_8","10000","10000","59","-439094.2","-6571.6","865045.2","0.1008"
"590","T59_9","10000","10000","59","-8490.6","-8469.1","43.1","3.3817"
"591","T59_10","10000","10000","59","-8517.6","-8457.6","119.9","0.8362"
"592","T60_1","10000","10000","60","-8491.9","-8469.6","44.5","3.7524"
"593","T60_2","10000","10000","60","-8490.6","-8468.9","43.4","4.0022"
"594","T60_3","10000","10000","60","-9042.4","-6044.0","5996.9","0.0340"
"595","T60_4","10000","10000","60","-8548.0","-8454.3","187.4","0.9228"
"596","T60_5","10000","10000","60","-7851.7","-5990.8","3721.7","0.0336"
"597","T60_6","10000","10000","60","-8185.4","-5935.2","4500.4","0.0333"
"598","T60_7","10000","10000","60","-6985.5","-5915.5","2140.0","0.0333"
"599","T60_8","10000","10000","60","-8487.8","-8468.7","38.3","3.1186"
"600","T60_9","10000","10000","60","-8499.3","-8465.3","68.0","2.0809"
"601","T60_10","10000","10000","60","-7542.1","-6045.4","2993.5","0.0340"
"602","T61_1","10000","10000","61","-7530.8","-5983.2","3095.3","0.0330"
"603","T61_2","10000","10000","61","-383521.1","-7875.7","751290.9","0.4793"
"604","T61_3","10000","10000","61","-8491.6","-8468.2","46.7","2.7101"
"605","T61_4","10000","10000","61","-8495.2","-8466.7","57.1","2.5256"
"606","T61_5","10000","10000","61","-8511.4","-8465.4","91.9","2.0662"
"607","T61_6","10000","10000","61","-129715.8","-6321.8","246788.0","0.0466"
"608","T61_7","10000","10000","61","-8507.2","-8462.0","90.4","1.3815"
"609","T61_8","10000","10000","61","-7457.3","-6002.6","2909.3","0.0343"
"610","T61_9","10000","10000","61","-35073.4","-6050.3","58046.2","0.0365"
"611","T61_10","10000","10000","61","-586842.9","-7009.1","1159667.5","0.1821"
"612","T62_1","10000","10000","62","-8505.0","-8461.9","86.4","1.1375"
"613","T62_2","10000","10000","62","-8494.8","-8466.8","56.0","2.1693"
"614","T62_3","10000","10000","62","-8492.3","-8466.6","51.3","1.8429"
"615","T62_4","10000","10000","62","-8497.1","-8467.5","59.3","2.9359"
"616","T62_5","10000","10000","62","-8493.0","-8469.4","47.1","3.4729"
"617","T62_6","10000","10000","62","-23370.7","-8382.9","29975.6","0.5202"
"618","T62_7","10000","10000","62","-7428.5","-5997.6","2861.7","0.0339"
"619","T62_8","10000","10000","62","-7380.5","-6000.6","2759.8","0.0341"
"620","T62_9","10000","10000","62","-8491.7","-8470.9","41.7","5.5162"
"621","T62_10","10000","10000","62","-15679.6","-6080.6","19198.0","0.0355"
"622","T63_1","10000","10000","63","-165575.7","-6246.4","318658.5","0.0477"
"623","T63_2","10000","10000","63","-8490.6","-8468.7","43.8","2.4273"
"624","T63_3","10000","10000","63","-8496.7","-8470.7","52.0","3.9114"
"625","T63_4","10000","10000","63","-8511.3","-8460.1","102.5","0.9571"
"626","T63_5","10000","10000","63","-8494.9","-8468.0","53.8","2.6110"
"627","T63_6","10000","10000","63","-8499.1","-8463.2","71.7","1.3932"
"628","T63_7","10000","10000","63","-8491.7","-8469.7","43.9","3.1700"
"629","T63_8","10000","10000","63","-8493.2","-8468.1","50.1","3.0759"
"630","T63_9","10000","10000","63","-8491.8","-8469.7","44.2","2.5738"
"631","T63_10","10000","10000","63","-8496.2","-8469.9","52.6","2.6433"
"632","T64_1","10000","10000","64","-8491.7","-8468.2","46.9","2.6773"
